[Sep 18 10:24:48.361]  INFO app: Start server_ip=154.12.235.41
[Sep 18 10:28:59.455]  INFO app: nft-collection-act tickets have been sorted count=25 server_ip=154.12.235.41
[Sep 18 10:28:59.455]  INFO app: Found new nft-collection-act ticket collection_act_txid=d0128a4e64e369b65ae599166120d488ccd2f76a6f7b86b38ce9b3600e2f13cb collection_reg_txid=5cb30f2f2b41967c45d747f71a73cf94542db7907c5bee357265b821e71d0ee1 server_ip=154.12.235.41
[Sep 18 10:28:59.457]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=5cb30f2f2b41967c45d747f71a73cf94542db7907c5bee357265b821e71d0ee1 server_ip=154.12.235.41
[Sep 18 10:28:59.457]  INFO app: collection already exist in database, skipping collection_reg_txid=5cb30f2f2b41967c45d747f71a73cf94542db7907c5bee357265b821e71d0ee1 server_ip=154.12.235.41
[Sep 18 10:28:59.457]  INFO app: Found new nft-collection-act ticket collection_act_txid=3bbd28d8422198a1ab4147d82872171dda6436bb05143ef19886b52845cf79d4 collection_reg_txid=dcfe8d26538822d774bbaf26cf6eaba6349129429d642ca74e2781bf1695771e server_ip=154.12.235.41
[Sep 18 10:28:59.458]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=dcfe8d26538822d774bbaf26cf6eaba6349129429d642ca74e2781bf1695771e server_ip=154.12.235.41
[Sep 18 10:28:59.459]  INFO app: collection already exist in database, skipping collection_reg_txid=dcfe8d26538822d774bbaf26cf6eaba6349129429d642ca74e2781bf1695771e server_ip=154.12.235.41
[Sep 18 10:28:59.459]  INFO app: Found new nft-collection-act ticket collection_act_txid=edd0fd584f4fc6677fce96e16a8131def05843d63ab0faf8f730c4ceecaf1178 collection_reg_txid=26361c4e6cf768e991dee74f965efaa2717fdf2b195bf1aef2cc58b31857dff6 server_ip=154.12.235.41
[Sep 18 10:28:59.461]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=26361c4e6cf768e991dee74f965efaa2717fdf2b195bf1aef2cc58b31857dff6 server_ip=154.12.235.41
[Sep 18 10:28:59.461]  INFO app: collection already exist in database, skipping collection_reg_txid=26361c4e6cf768e991dee74f965efaa2717fdf2b195bf1aef2cc58b31857dff6 server_ip=154.12.235.41
[Sep 18 10:28:59.461]  INFO app: Found new nft-collection-act ticket collection_act_txid=42c150de5f9c5c6f88ecfb28f18722c39ef0830830e10a81e59d5dc011f32b5c collection_reg_txid=1eaf0ec82cec0a73a7367db74952135f913ac20577fa5089a3b891b8a4ed13d5 server_ip=154.12.235.41
[Sep 18 10:28:59.462]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=1eaf0ec82cec0a73a7367db74952135f913ac20577fa5089a3b891b8a4ed13d5 server_ip=154.12.235.41
[Sep 18 10:28:59.463]  INFO app: collection already exist in database, skipping collection_reg_txid=1eaf0ec82cec0a73a7367db74952135f913ac20577fa5089a3b891b8a4ed13d5 server_ip=154.12.235.41
[Sep 18 10:28:59.463]  INFO app: Found new nft-collection-act ticket collection_act_txid=86a94a772ce618cb7863635b05ea04a277ee6465a90a1f195830b6029d56c365 collection_reg_txid=a48d95eee68703253695c36291785ca741c85809205a7ae243d11d523b19cbea server_ip=154.12.235.41
[Sep 18 10:28:59.464]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=a48d95eee68703253695c36291785ca741c85809205a7ae243d11d523b19cbea server_ip=154.12.235.41
[Sep 18 10:28:59.464]  INFO app: collection already exist in database, skipping collection_reg_txid=a48d95eee68703253695c36291785ca741c85809205a7ae243d11d523b19cbea server_ip=154.12.235.41
[Sep 18 10:28:59.464]  INFO app: Found new nft-collection-act ticket collection_act_txid=f135025030b8731c6281bd3312e647e56dac43b6d54b8c16e2268c54da3ffcbc collection_reg_txid=8706d4423ae989e16da7a20ed583b1aac7208ceec954797a3591b50ab99e24a2 server_ip=154.12.235.41
[Sep 18 10:28:59.466]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=8706d4423ae989e16da7a20ed583b1aac7208ceec954797a3591b50ab99e24a2 server_ip=154.12.235.41
[Sep 18 10:28:59.466]  INFO app: collection already exist in database, skipping collection_reg_txid=8706d4423ae989e16da7a20ed583b1aac7208ceec954797a3591b50ab99e24a2 server_ip=154.12.235.41
[Sep 18 10:28:59.466]  INFO app: Found new nft-collection-act ticket collection_act_txid=fccba4c516a492e3065f610e06fb3d83e2fa88ad14e26cdf978e49e1b96f9295 collection_reg_txid=c2155c0256bfba069f494a29d65050ebca665ae1a5cab22dac7fe3fd4b3c44f6 server_ip=154.12.235.41
[Sep 18 10:28:59.467]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=c2155c0256bfba069f494a29d65050ebca665ae1a5cab22dac7fe3fd4b3c44f6 server_ip=154.12.235.41
[Sep 18 10:28:59.468]  INFO app: collection already exist in database, skipping collection_reg_txid=c2155c0256bfba069f494a29d65050ebca665ae1a5cab22dac7fe3fd4b3c44f6 server_ip=154.12.235.41
[Sep 18 10:28:59.468]  INFO app: Found new nft-collection-act ticket collection_act_txid=f6c33fbaf50048892ff22135b359fb4a673d64e06a3b45279652ff3b1edd11ef collection_reg_txid=ee06b690a69279cdc743d76867a64ca12bed12bb368c9d4eb4051cd343461abe server_ip=154.12.235.41
[Sep 18 10:28:59.470]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=ee06b690a69279cdc743d76867a64ca12bed12bb368c9d4eb4051cd343461abe server_ip=154.12.235.41
[Sep 18 10:28:59.470]  INFO app: collection already exist in database, skipping collection_reg_txid=ee06b690a69279cdc743d76867a64ca12bed12bb368c9d4eb4051cd343461abe server_ip=154.12.235.41
[Sep 18 10:28:59.470]  INFO app: Found new nft-collection-act ticket collection_act_txid=a9df4a40b29ccfa3f71689d65af89d9d016b9541e291503389eb93c83dfdf38c collection_reg_txid=01e4086452fdc0fa66738722a43d3c4ba53497e149db7d2d993d71252decfe4c server_ip=154.12.235.41
[Sep 18 10:28:59.472]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=01e4086452fdc0fa66738722a43d3c4ba53497e149db7d2d993d71252decfe4c server_ip=154.12.235.41
[Sep 18 10:28:59.472]  INFO app: collection already exist in database, skipping collection_reg_txid=01e4086452fdc0fa66738722a43d3c4ba53497e149db7d2d993d71252decfe4c server_ip=154.12.235.41
[Sep 18 10:28:59.472]  INFO app: Found new nft-collection-act ticket collection_act_txid=8c7c194da66282c3e00a5327731e52f448c0e91eaecbd9deddfb33d0d4b82c5a collection_reg_txid=a1a7653f5beaa45c65fb159d702dafd15bf32f8928cd75fe5147e239ec5a458e server_ip=154.12.235.41
[Sep 18 10:28:59.474]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=a1a7653f5beaa45c65fb159d702dafd15bf32f8928cd75fe5147e239ec5a458e server_ip=154.12.235.41
[Sep 18 10:28:59.474]  INFO app: collection already exist in database, skipping collection_reg_txid=a1a7653f5beaa45c65fb159d702dafd15bf32f8928cd75fe5147e239ec5a458e server_ip=154.12.235.41
[Sep 18 10:28:59.474]  INFO app: Found new nft-collection-act ticket collection_act_txid=85f4b50cfec43629211933b3e1ca31b599440286c5292f77fe326309daa75012 collection_reg_txid=f20e86404f0572170e112f6d9048fb3335d41281e4e889de6ca93b1e3e40618b server_ip=154.12.235.41
[Sep 18 10:28:59.476]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=f20e86404f0572170e112f6d9048fb3335d41281e4e889de6ca93b1e3e40618b server_ip=154.12.235.41
[Sep 18 10:28:59.476]  INFO app: collection already exist in database, skipping collection_reg_txid=f20e86404f0572170e112f6d9048fb3335d41281e4e889de6ca93b1e3e40618b server_ip=154.12.235.41
[Sep 18 10:28:59.476]  INFO app: Found new nft-collection-act ticket collection_act_txid=fdb2044d887b997dbd6e5494ea6e5d74a4eb47fb3661cfe36d520abbb6802d2f collection_reg_txid=a84b648afc98a9c0a225718f8e0c6bf635753d12619d3a811f04228599fe126f server_ip=154.12.235.41
[Sep 18 10:28:59.477]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=a84b648afc98a9c0a225718f8e0c6bf635753d12619d3a811f04228599fe126f server_ip=154.12.235.41
[Sep 18 10:28:59.477]  INFO app: collection already exist in database, skipping collection_reg_txid=a84b648afc98a9c0a225718f8e0c6bf635753d12619d3a811f04228599fe126f server_ip=154.12.235.41
[Sep 18 10:28:59.478]  INFO app: Found new nft-collection-act ticket collection_act_txid=279a9916b21a9e28f7838dca205b02b0f623c2a3aeb2cddc36a1565dc77b9803 collection_reg_txid=bc3e3a5769081cad0989a02e6c159e46249b6331d0329148359dd44bc9627b5c server_ip=154.12.235.41
[Sep 18 10:28:59.479]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=bc3e3a5769081cad0989a02e6c159e46249b6331d0329148359dd44bc9627b5c server_ip=154.12.235.41
[Sep 18 10:28:59.480]  INFO app: collection already exist in database, skipping collection_reg_txid=bc3e3a5769081cad0989a02e6c159e46249b6331d0329148359dd44bc9627b5c server_ip=154.12.235.41
[Sep 18 10:28:59.480]  INFO app: Found new nft-collection-act ticket collection_act_txid=da9e5282ae834584bbf75cc931fae2522e3a79b7870f5a44484493160335ffbe collection_reg_txid=5b5854665bd9ab87652cc43d521b70a8ebefbf1a6afe944bcb86b191623d7bd8 server_ip=154.12.235.41
[Sep 18 10:28:59.481]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=5b5854665bd9ab87652cc43d521b70a8ebefbf1a6afe944bcb86b191623d7bd8 server_ip=154.12.235.41
[Sep 18 10:28:59.481]  INFO app: collection already exist in database, skipping collection_reg_txid=5b5854665bd9ab87652cc43d521b70a8ebefbf1a6afe944bcb86b191623d7bd8 server_ip=154.12.235.41
[Sep 18 10:28:59.481]  INFO app: Found new nft-collection-act ticket collection_act_txid=7a56ac317b996a6240ec44f908231a759b47ff26b366a252e5d05094dbc56101 collection_reg_txid=17af76178570c47f6947382a145d3da47fd591bc163abb70acb0f4629ab5eb21 server_ip=154.12.235.41
[Sep 18 10:28:59.483]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=17af76178570c47f6947382a145d3da47fd591bc163abb70acb0f4629ab5eb21 server_ip=154.12.235.41
[Sep 18 10:28:59.484]  INFO app: collection already exist in database, skipping collection_reg_txid=17af76178570c47f6947382a145d3da47fd591bc163abb70acb0f4629ab5eb21 server_ip=154.12.235.41
[Sep 18 10:28:59.484]  INFO app: Found new nft-collection-act ticket collection_act_txid=abe0029ca88820bda228468cbf556b7f8ec45583b432fbf5095081347435ee29 collection_reg_txid=365889bff2eb96aae8e7638728212ae824bbf32b69ffdd7c4d0291571e563200 server_ip=154.12.235.41
[Sep 18 10:28:59.486]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=365889bff2eb96aae8e7638728212ae824bbf32b69ffdd7c4d0291571e563200 server_ip=154.12.235.41
[Sep 18 10:28:59.486]  INFO app: collection already exist in database, skipping collection_reg_txid=365889bff2eb96aae8e7638728212ae824bbf32b69ffdd7c4d0291571e563200 server_ip=154.12.235.41
[Sep 18 10:28:59.486]  INFO app: Found new nft-collection-act ticket collection_act_txid=146c28984f7dcaa18b325e388e59bc0e2919a3d70e70373982dac7bc84853d37 collection_reg_txid=fccaac3fdbb29c59b8e2ec7d1ae56140668b1420764da354c64358f73e40fcea server_ip=154.12.235.41
[Sep 18 10:28:59.488]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=fccaac3fdbb29c59b8e2ec7d1ae56140668b1420764da354c64358f73e40fcea server_ip=154.12.235.41
[Sep 18 10:28:59.488]  INFO app: collection already exist in database, skipping collection_reg_txid=fccaac3fdbb29c59b8e2ec7d1ae56140668b1420764da354c64358f73e40fcea server_ip=154.12.235.41
[Sep 18 10:28:59.488]  INFO app: Found new nft-collection-act ticket collection_act_txid=9de799c9f20f17b95ee18ec863c4b5bc34f65fbeb1bd69fea9f3f97d5920b2a3 collection_reg_txid=985cfe2e56b1d6531980a885f61f7f95e4f7e13e7ceede4b724789e211c23709 server_ip=154.12.235.41
[Sep 18 10:28:59.490]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=985cfe2e56b1d6531980a885f61f7f95e4f7e13e7ceede4b724789e211c23709 server_ip=154.12.235.41
[Sep 18 10:28:59.490]  INFO app: collection already exist in database, skipping collection_reg_txid=985cfe2e56b1d6531980a885f61f7f95e4f7e13e7ceede4b724789e211c23709 server_ip=154.12.235.41
[Sep 18 10:28:59.490]  INFO app: Found new nft-collection-act ticket collection_act_txid=53d5536102f1af0e175456e1edc1ac522da37d6ba2a6903e80f17d3dfefda83e collection_reg_txid=61bc8c5a2d461a1cd6480aef1a58383391c89309b3f249ee8bd36af66504d313 server_ip=154.12.235.41
[Sep 18 10:28:59.492]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=61bc8c5a2d461a1cd6480aef1a58383391c89309b3f249ee8bd36af66504d313 server_ip=154.12.235.41
[Sep 18 10:28:59.492]  INFO app: collection already exist in database, skipping collection_reg_txid=61bc8c5a2d461a1cd6480aef1a58383391c89309b3f249ee8bd36af66504d313 server_ip=154.12.235.41
[Sep 18 10:28:59.492]  INFO app: Found new nft-collection-act ticket collection_act_txid=a2083561bc47fe325029fb1b983ebe354a11ede445de8819922c2a0b7e72ab61 collection_reg_txid=7ed32b5f4d4167a82c2415857c818575a6dbc17a15a309868baa4f4ecbce9c1e server_ip=154.12.235.41
[Sep 18 10:28:59.493]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=7ed32b5f4d4167a82c2415857c818575a6dbc17a15a309868baa4f4ecbce9c1e server_ip=154.12.235.41
[Sep 18 10:28:59.493]  INFO app: collection already exist in database, skipping collection_reg_txid=7ed32b5f4d4167a82c2415857c818575a6dbc17a15a309868baa4f4ecbce9c1e server_ip=154.12.235.41
[Sep 18 10:28:59.494]  INFO app: Found new nft-collection-act ticket collection_act_txid=41700124a293efa05a4ea35858d364bb6f5bfa544efa0d8657b374b4118b00ed collection_reg_txid=018ee91bb14bf6e386f97faa4dba1eef5175e88c3bdc35f6fac5c3c94d4ea2cd server_ip=154.12.235.41
[Sep 18 10:28:59.495]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=018ee91bb14bf6e386f97faa4dba1eef5175e88c3bdc35f6fac5c3c94d4ea2cd server_ip=154.12.235.41
[Sep 18 10:28:59.495]  INFO app: collection already exist in database, skipping collection_reg_txid=018ee91bb14bf6e386f97faa4dba1eef5175e88c3bdc35f6fac5c3c94d4ea2cd server_ip=154.12.235.41
[Sep 18 10:28:59.495]  INFO app: Found new nft-collection-act ticket collection_act_txid=c642f483b2495834ac1355b181afd7c58438f6596b555a4b1de772192f4c759a collection_reg_txid=5a0d48811f81d5a9336696687331acf75fcf2f449a2603e5ccc9365992ad34bc server_ip=154.12.235.41
[Sep 18 10:28:59.498]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=5a0d48811f81d5a9336696687331acf75fcf2f449a2603e5ccc9365992ad34bc server_ip=154.12.235.41
[Sep 18 10:28:59.498]  INFO app: collection already exist in database, skipping collection_reg_txid=5a0d48811f81d5a9336696687331acf75fcf2f449a2603e5ccc9365992ad34bc server_ip=154.12.235.41
[Sep 18 10:28:59.498]  INFO app: Found new nft-collection-act ticket collection_act_txid=44cab8f81f50f399729d19d29c23358a5fb27206a737681223da55fcd8c6bc9d collection_reg_txid=b9b9b3f7888b66ea49411c438eadd41caf5d30f4a2937d87931dd84d12511628 server_ip=154.12.235.41
[Sep 18 10:28:59.500]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=b9b9b3f7888b66ea49411c438eadd41caf5d30f4a2937d87931dd84d12511628 server_ip=154.12.235.41
[Sep 18 10:28:59.500]  INFO app: collection already exist in database, skipping collection_reg_txid=b9b9b3f7888b66ea49411c438eadd41caf5d30f4a2937d87931dd84d12511628 server_ip=154.12.235.41
[Sep 18 10:28:59.500]  INFO app: Found new nft-collection-act ticket collection_act_txid=8432444f4889d8db6dde84b750c7715032b50d1a4990ab8d6542283734c1595c collection_reg_txid=03d9b3fb3e91a8c4989d8a8da6166d3348ab9541c6a79943fd75155a2447d79d server_ip=154.12.235.41
[Sep 18 10:28:59.502]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=03d9b3fb3e91a8c4989d8a8da6166d3348ab9541c6a79943fd75155a2447d79d server_ip=154.12.235.41
[Sep 18 10:28:59.502]  INFO app: collection already exist in database, skipping collection_reg_txid=03d9b3fb3e91a8c4989d8a8da6166d3348ab9541c6a79943fd75155a2447d79d server_ip=154.12.235.41
[Sep 18 10:28:59.502]  INFO app: Found new nft-collection-act ticket collection_act_txid=af375df8fe18cf88414f8e21bb15092625894de23ead450877e0790706db401c collection_reg_txid=30551d47de8de2a9092db28a1cff089d2c20cbde1c294a088943e8986cca3f23 server_ip=154.12.235.41
[Sep 18 10:28:59.504]  INFO app: Found reg ticket for nft-collection-act ticket collection_reg_txid=30551d47de8de2a9092db28a1cff089d2c20cbde1c294a088943e8986cca3f23 server_ip=154.12.235.41
[Sep 18 10:28:59.504]  INFO app: collection already exist in database, skipping collection_reg_txid=30551d47de8de2a9092db28a1cff089d2c20cbde1c294a088943e8986cca3f23 server_ip=154.12.235.41
[Sep 18 10:28:59.591] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:28:59.591] ERROR app: Failed to get dd and fp file from ticket act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2pMYvWPjNKRw93Rq8RDCzBHmVN4Zf6phqcYY6qJkJcX4 id=2pMYvWPjNKRw93Rq8RDCzBHmVN4Zf6phqcYY6qJkJcX4 reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:28:59.591] ERROR app: Could not get the fingerprint for this file hash act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 2pMYvWPjNKRw93Rq8RDCzBHmVN4Zf6phqcYY6qJkJcX4 id=2pMYvWPjNKRw93Rq8RDCzBHmVN4Zf6phqcYY6qJkJcX4 reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:28:59.664]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:29:00.137] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:29:00.137] ERROR app: Failed to get dd and fp file from ticket act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - EXRoYxm3XHQaFYSEAa2ysLzTjLrPxsC5VCQg8UxHyLdP id=EXRoYxm3XHQaFYSEAa2ysLzTjLrPxsC5VCQg8UxHyLdP reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:29:00.137] ERROR app: Could not get the fingerprint for this file hash act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - EXRoYxm3XHQaFYSEAa2ysLzTjLrPxsC5VCQg8UxHyLdP id=EXRoYxm3XHQaFYSEAa2ysLzTjLrPxsC5VCQg8UxHyLdP reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:29:00.211]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:29:00.711] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:29:00.711] ERROR app: Failed to get dd and fp file from ticket act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - Gc2L9TqdfbDCW6X7NsGgNLc8uSr1r3ZSXkt7yzewxwUH id=Gc2L9TqdfbDCW6X7NsGgNLc8uSr1r3ZSXkt7yzewxwUH reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:29:00.711] ERROR app: Could not get the fingerprint for this file hash act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - Gc2L9TqdfbDCW6X7NsGgNLc8uSr1r3ZSXkt7yzewxwUH id=Gc2L9TqdfbDCW6X7NsGgNLc8uSr1r3ZSXkt7yzewxwUH reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:29:00.784]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:29:01.253] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:29:01.253] ERROR app: Failed to get dd and fp file from ticket act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - BnGvDKSr9SYyovFWMJ7nSBwLsoiaERqnUUjtorh1gJdt id=BnGvDKSr9SYyovFWMJ7nSBwLsoiaERqnUUjtorh1gJdt reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:29:01.253] ERROR app: Could not get the fingerprint for this file hash act-txid=5735236f08d8b3417a6120dc729afafaa1652f1198aba88f6231bef0d62027ab error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - BnGvDKSr9SYyovFWMJ7nSBwLsoiaERqnUUjtorh1gJdt id=BnGvDKSr9SYyovFWMJ7nSBwLsoiaERqnUUjtorh1gJdt reg-txid=e6069246bde90778d66ed56f695d02523e18d34adf2ddbda98e6cf65d9212ac2 server_ip=154.12.235.41 type=SENSE
